sender,timestamp,message,msg_len,word_count,hour,is_question,is_emoji,is_photo,is_video,emotion,affection_score,nouns
건희,2025-06-13 15:07:00,뭐 하나 빠트렸나봐,10,3,15,0,0,0,0,positive,0,"['하나', '빠트렸나봐']"
건희,2025-06-13 15:07:00,A만 나와라,6,2,15,0,0,0,0,neutral,0,['나와라']
안우섭,2025-06-13 15:08:00,샵검색: #a특공대,10,2,15,0,0,0,0,neutral,0,['검색']
안우섭,2025-06-13 15:08:00,진짜 데마,5,2,15,0,0,0,0,very_positive,0,"['진짜', '데마']"
안우섭,2025-06-13 15:08:00,존나하기싫어그냥,8,1,15,0,0,0,0,neutral,0,"['존나', '그냥']"
건희,2025-06-13 15:20:00,딥러닝 과제중,7,2,15,0,0,0,0,neutral,0,"['러닝', '과제']"
건희,2025-06-13 15:20:00,진짜 힘이 안나네,9,3,15,0,0,0,0,very_negative,0,"['진짜', '안나']"
안우섭,2025-06-13 15:20:00,에브긴하다,5,1,15,0,0,0,0,very_negative,0,['에브긴하']
안우섭,2025-06-13 15:20:00,에바긴하다,5,1,15,0,0,0,0,very_negative,0,['에바']
건희,2025-06-13 15:20:00,뭘 해야 힘이나냐,9,3,15,0,0,0,0,negative,0,['이나']
건희,2025-06-13 15:20:00,힘내라,3,1,15,0,0,0,0,very_negative,0,[]
건희,2025-06-13 15:20:00,힘,1,1,15,0,0,0,0,neutral,0,[]
건희,2025-06-13 15:20:00,힘력,2,1,15,0,0,0,0,positive,0,[]
안우섭,2025-06-13 15:21:00,사진,2,1,15,0,0,1,0,neutral,0,['사진']
안우섭,2025-06-13 15:21:00,이거 방금먹엇는데,9,2,15,0,0,0,0,negative,0,['방금']
안우섭,2025-06-13 15:21:00,랩노쉬,3,1,15,0,0,0,0,neutral,0,['랩노쉬']
안우섭,2025-06-13 15:21:00,프로틴,3,1,15,0,0,0,0,neutral,0,['프로']
건희,2025-06-13 15:21:00,1+1일때 많이 먹었는데,13,3,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:21:00,힘 하나도 안나고,9,3,15,0,0,0,0,very_negative,0,"['하나', '안나']"
안우섭,2025-06-13 15:21:00,자고싶음 그냥,7,2,15,0,0,0,0,neutral,0,['그냥']
건희,2025-06-13 15:21:00,메론맛이라 그럼,8,2,15,0,0,0,0,neutral,0,['메론']
안우섭,2025-06-13 15:21:00,메맛이,3,1,15,0,0,0,0,neutral,0,['메맛']
안우섭,2025-06-13 15:21:00,학교임?,4,1,15,1,0,0,0,neutral,0,['학교']
건희,2025-06-13 15:21:00,ㅇㅇ,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:21:00,근로하구나,5,1,15,0,0,0,0,neutral,0,['근로']
건희,2025-06-13 15:22:00,타자 칠 힘도 없네,10,4,15,0,0,0,0,very_negative,0,['타자']
안우섭,2025-06-13 15:22:00,개발하자,4,1,15,0,0,0,0,neutral,0,['개발']
건희,2025-06-13 15:22:00,몸 상태 쓰레기다,9,3,15,0,0,0,0,very_negative,0,"['상태', '쓰레기']"
안우섭,2025-06-13 15:22:00,운동하지마셈,6,1,15,0,0,0,0,negative,0,['운동']
안우섭,2025-06-13 15:22:00,셤기가넹는,5,1,15,0,0,0,0,neutral,0,['셤기가넹는']
건희,2025-06-13 15:22:00,이번주 한번도 안가서,11,3,15,0,0,0,0,negative,0,"['이번', '한번']"
건희,2025-06-13 15:22:00,오늘 가려고,6,2,15,0,0,0,0,neutral,0,['오늘']
안우섭,2025-06-13 15:22:00,오늘 가는 건 베스트,11,4,15,0,0,0,0,positive,0,"['오늘', '베스트']"
안우섭,2025-06-13 15:22:00,ㄱㄱ,2,1,15,0,0,0,0,neutral,0,[]
건희,2025-06-13 15:23:00,형도  ㄱ,5,2,15,0,0,0,0,neutral,0,['형도']
안우섭,2025-06-13 15:23:00,ㄴ,1,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:24:00,ㅋㅋ,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:24:00,전쟁났데,4,1,15,0,0,0,0,negative,0,['전쟁']
안우섭,2025-06-13 15:24:00,이스라엘,4,1,15,0,0,0,0,neutral,0,['이스라엘']
안우섭,2025-06-13 15:24:00,이란,2,1,15,0,0,0,0,neutral,0,['이란']
건희,2025-06-13 15:24:00,난 행복한 거네,8,3,15,0,0,0,0,positive,0,[]
안우섭,2025-06-13 15:24:00,존나게,3,1,15,0,0,0,0,positive,0,['존나']
안우섭,2025-06-13 15:24:00,개씹,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:24:00,나랑,2,1,15,0,0,0,0,positive,0,[]
안우섭,2025-06-13 15:24:00,끄라비 대학병원 중환자실 가보자,17,4,15,0,0,0,0,neutral,0,"['끄라비', '대학병원', '중환자실']"
건희,2025-06-13 15:24:00,나라비,3,1,15,0,0,0,0,neutral,0,['나라']
건희,2025-06-13 15:24:00,3인석,3,1,15,0,0,0,0,neutral,0,['인석']
건희,2025-06-13 15:25:00,냉우동 액티비티,8,2,15,0,0,0,0,very_negative,0,"['우동', '티비']"
안우섭,2025-06-13 15:25:00,ㅋㅋㅋㅋㅋㅋㅋ,7,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 15:25:00,아 냉우동,5,2,15,0,0,0,0,negative,0,['우동']
안우섭,2025-06-13 16:14:00,나 지금 학교가면,9,3,16,0,0,0,0,negative,0,"['지금', '학교', '가면']"
안우섭,2025-06-13 16:14:00,5.30도착인데,8,1,16,0,0,0,0,neutral,0,['도착']
안우섭,2025-06-13 16:14:00,밥그실,3,1,16,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 16:14:00,드실,2,1,16,0,0,0,0,neutral,0,[]
건희,2025-06-13 16:24:00,ㄱㄱ,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 16:24:00,먹고싶은거없으면,8,1,16,0,0,0,0,very_negative,0,[]
안우섭,2025-06-13 16:24:00,내이야기들어볼래,8,1,16,0,0,0,0,negative,0,['이야기']
안우섭,2025-06-13 16:24:00,ㅋ,1,1,16,0,0,0,0,neutral,0,[]
건희,2025-06-13 16:24:00,놉,1,1,16,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 16:24:00,시발,2,1,16,0,0,0,0,neutral,0,['시발']
건희,2025-06-13 16:24:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,1,16,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 16:24:00,ㅇㅋ,2,1,16,0,0,0,0,neutral,0,[]
건희,2025-06-13 16:24:00,뭔데,2,1,16,0,0,0,0,negative,0,[]
안우섭,2025-06-13 16:24:00,설렁탕?,4,1,16,1,0,0,0,neutral,0,['설렁탕']
안우섭,2025-06-13 16:25:00,그 모래네옆,6,2,16,0,0,0,0,neutral,0,['모래']
건희,2025-06-13 16:25:00,이모티콘,4,1,16,0,0,0,0,neutral,0,['이모티콘']
안우섭,2025-06-13 16:25:00,시발,2,1,16,0,0,0,0,neutral,0,['시발']
건희,2025-06-13 16:42:00,쏘울푸드?,5,1,16,1,0,0,0,neutral,0,"['쏘울', '푸드']"
안우섭,2025-06-13 16:43:00,나 육회그제먹넜다,9,2,16,0,0,0,0,neutral,0,"['육회', '먹넜']"
건희,2025-06-13 16:53:00,소고기덮밥도 있음,9,2,16,0,0,0,0,neutral,0,['소고기']
건희,2025-06-13 16:53:00,지금 거의 1티어인데,11,3,16,0,0,0,0,neutral,0,"['지금', '거의', '티어']"
건희,2025-06-13 16:53:00,먹고싶은거,5,1,16,0,0,0,0,positive,0,[]
안우섭,2025-06-13 16:54:00,데이터,3,1,16,0,0,0,0,neutral,0,['데이터']
안우섭,2025-06-13 16:54:00,안터지네,4,1,16,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 16:54:00,지사철,3,1,16,0,0,0,0,neutral,0,['사철']
안우섭,2025-06-13 16:54:00,나는 뭔가 듣든한거,10,3,16,0,0,0,0,positive,0,['뭔가']
안우섭,2025-06-13 16:54:00,ㅗ울푸드,4,1,16,0,0,0,0,neutral,0,['푸드']
안우섭,2025-06-13 16:54:00,노이즈 개 심해서,9,3,16,0,0,0,0,negative,0,['노이즈']
안우섭,2025-06-13 16:54:00,니것만 없어도 가겟다,11,3,16,0,0,0,0,very_negative,0,[]
건희,2025-06-13 17:14:00,?,1,1,17,1,0,0,0,neutral,0,[]
건희,2025-06-13 17:14:00,아,1,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 17:14:00,그 식기세척기,7,2,17,0,0,0,0,neutral,0,['식기세척기']
건희,2025-06-13 17:14:00,소음,2,1,17,0,0,0,0,neutral,0,['소음']
안우섭,2025-06-13 17:15:00,소음,2,1,17,0,0,0,0,neutral,0,['소음']
건희,2025-06-13 17:15:00,근데,2,1,17,0,0,0,0,negative,0,[]
건희,2025-06-13 17:15:00,나 이거 말고 지금 없음,13,5,17,0,0,0,0,very_negative,0,['지금']
건희,2025-06-13 17:15:00,아무거나 던져봐,8,2,17,0,0,0,0,neutral,0,['거나']
안우섭,2025-06-13 17:30:00,학겨옴,3,1,17,0,0,0,0,neutral,0,['학겨옴']
건희,2025-06-13 17:32:00,내려가는중,5,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 17:32:00,ㅇㅋ,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 17:32:00,나도,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-06-13 17:44:00,"16,000원을 보냈어요.",14,2,17,0,0,0,0,neutral,0,[]
건희,2025-06-13 18:25:00,"16,000원을 받았어요.",14,2,18,0,0,0,0,neutral,0,[]
건희,2025-06-15 23:17:00,14번 ppt recommand 이거 공부해야됨,26,5,23,0,0,0,0,neutral,0,['공부']
건희,2025-06-15 23:17:00,??,2,1,23,1,0,0,0,neutral,0,[]
안우섭,2025-06-15 23:21:00,그거,2,1,23,0,0,0,0,neutral,0,['그거']
안우섭,2025-06-15 23:21:00,없어진듯,4,1,23,0,0,0,0,neutral,0,[]
안우섭,2025-06-15 23:21:00,강의자료없잖아 잊,9,2,23,0,0,0,0,very_negative,0,"['강의', '자료']"
안우섭,2025-06-15 23:21:00,이제,2,1,23,0,0,0,0,neutral,0,['이제']
건희,2025-06-15 23:24:00,아 ㄹㅇ?,5,2,23,1,0,0,0,neutral,0,[]
건희,2025-06-15 23:24:00,나이스,3,1,23,0,0,0,0,neutral,0,['나이스']
건희,2025-06-15 23:24:00,방금 까지 딥러닝 과제함,13,4,23,0,0,0,0,negative,0,"['방금', '러닝', '과제']"
건희,2025-06-15 23:24:00,ㅋㅋㅋㅋㅋ,5,1,23,0,0,0,0,neutral,0,[]
건희,2025-06-15 23:24:00,11시부터 공부시작,10,2,23,0,0,0,0,neutral,0,"['공부', '시작']"
건희,2025-06-15 23:25:00,12시까지만 하고 6시에 일어나서 학교가야겠다,25,5,23,0,0,0,0,neutral,0,"['일어나서', '학교']"
건희,2025-06-15 23:25:00,아 딥러닝 발표자료 만들어야되네 생각해보니까,24,5,23,0,0,0,0,negative,0,"['러닝', '발표', '자료', '생각']"
안우섭,2025-06-15 23:28:00,캡스톤,3,1,23,0,0,0,0,neutral,0,['스톤']
안우섭,2025-06-15 23:28:00,마무리,3,1,23,0,0,0,0,positive,0,['마무리']
안우섭,2025-06-15 23:28:00,그것도 있음,6,2,23,0,0,0,0,neutral,0,['그것']
건희,2025-06-15 23:34:00,규리햄한테 기프티콘 뭐라도 드려야겠다,20,4,23,0,0,0,0,negative,0,"['규리', '기프티콘']"
건희,2025-06-15 23:34:00,ㄹㅇ,2,1,23,0,0,0,0,neutral,0,[]
건희,2025-06-15 23:35:00,13ppt 이해완료,10,2,23,0,0,0,0,negative,0,"['이해', '완료']"
건희,2025-06-15 23:35:00,클러스터 독학 해야겠다,12,3,23,0,0,0,0,neutral,0,"['클러스터', '독학']"
건희,2025-06-15 23:35:00,이거 오래걸리면 답없어지는데,15,3,23,0,0,0,0,neutral,0,[]
건희,2025-06-15 23:36:00,초조하니까 타자 많이 치는거보소,17,4,23,0,0,0,0,negative,0,['타자']
건희,2025-06-15 23:36:00,하남자그자체,6,1,23,0,0,0,0,neutral,0,"['하남', '자체']"
안우섭,2025-06-15 23:50:00,캡스톤,3,1,23,0,0,0,0,neutral,0,['스톤']
안우섭,2025-06-15 23:50:00,3개 다 제추ㅡㄹ함?,11,3,23,1,0,0,0,neutral,0,[]
안우섭,2025-06-15 23:50:00,아난 낼 끝나고해ㅔ야ㅐ겠다,14,3,23,0,0,0,0,neutral,0,['아난']
건희,2025-06-16 14:24:00,어디?,3,1,14,1,0,0,0,neutral,0,['어디']
안우섭,2025-06-16 14:26:00,도서관,3,1,14,0,0,0,0,neutral,0,['도서관']
안우섭,2025-06-16 14:26:00,나,1,1,14,0,0,0,0,neutral,0,[]
안우섭,2025-06-16 14:26:00,캡스톤,3,1,14,0,0,0,0,neutral,0,['스톤']
안우섭,2025-06-16 14:26:00,내야함,3,1,14,0,0,0,0,positive,0,['내야']
안우섭,2025-06-16 14:26:00,3층,2,1,14,0,0,0,0,neutral,0,[]
건희,2025-06-16 14:26:00,ㅋㅋㅋ ㅇㅋㅇㅋ,8,2,14,0,0,0,0,neutral,0,[]
안우섭,2025-06-16 14:26:00,너 끝났지,5,2,14,0,0,0,0,neutral,0,[]
안우섭,2025-06-16 14:26:00,모든 시험,5,2,14,0,0,0,0,very_positive,0,"['모든', '시험']"
안우섭,2025-06-23 12:26:00,캡스톤,3,1,12,0,0,0,0,neutral,0,['스톤']
안우섭,2025-06-23 12:26:00,몇나옴?,4,1,12,1,0,0,0,neutral,0,[]
안우섭,2025-06-23 12:27:00,우리 점수가 영,8,3,12,0,0,0,0,positive,0,"['우리', '점수']"
건희,2025-06-23 12:47:00,우리도 그닥,6,2,12,0,0,0,0,very_negative,0,"['우리', '그닥']"
건희,2025-06-23 12:47:00,a0인ㄷ,4,1,12,0,0,0,0,neutral,0,[]
건희,2025-06-23 12:48:00,근데 전체적으로 성적이 내가 생각한 거보다 한단계 다운됨,31,8,12,0,0,0,0,negative,0,"['전체', '성적', '생각', '단계', '다운']"
건희,2025-06-23 12:48:00,ㅋㅋㅋㅋ,4,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-06-23 12:48:00,우리도 그런데,7,2,12,0,0,0,0,negative,0,['우리']
안우섭,2025-06-23 12:48:00,우리는,3,1,12,0,0,0,0,neutral,0,['우리']
안우섭,2025-06-23 12:48:00,같은 팀원인데,7,2,12,0,0,0,0,negative,0,[]
안우섭,2025-06-23 12:48:00,점수가 달라,6,2,12,0,0,0,0,negative,0,"['점수', '달라']"
안우섭,2025-06-23 12:48:00,이런 것도 있움?,9,3,12,1,0,0,0,neutral,0,[]
건희,2025-06-23 12:48:00,팀평가해서 가런거 아님?,13,3,12,1,0,0,0,neutral,0,"['평가', '가런거']"
건희,2025-06-23 12:48:00,서로 상호평가,7,2,12,0,0,0,0,neutral,0,"['서로', '상호', '평가']"
안우섭,2025-06-23 12:48:00,4명끼리?,5,1,12,1,0,0,0,neutral,0,['끼리']
건희,2025-06-23 12:48:00,ㅇㅇ,2,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-06-23 12:48:00,다 5점 준거같은데,10,3,12,0,0,0,0,negative,0,[]
안우섭,2025-06-23 12:48:00,배신자,3,1,12,0,0,0,0,neutral,0,['배신자']
안우섭,2025-06-23 12:48:00,색출해야되나,6,1,12,0,0,0,0,neutral,0,['색출']
건희,2025-06-23 12:48:00,쁘락찌 잡아야겄네,9,2,12,0,0,0,0,neutral,0,['쁘락찌']
안우섭,2025-06-23 12:48:00,그럼 너네는 전부다 같음?,14,4,12,1,0,0,0,neutral,0,['전부']
건희,2025-06-23 12:48:00,모르지,3,1,12,0,0,0,0,negative,0,[]
안우섭,2025-06-23 12:48:00,모르지 아직은,7,2,12,0,0,0,0,neutral,0,[]
안우섭,2025-06-23 12:48:00,ㅇㅋ,2,1,12,0,0,0,0,neutral,0,[]
건희,2025-06-23 12:49:00,점수 공유안함 ㅋㅋㅋ,11,3,12,0,0,0,0,neutral,0,"['점수', '공유', '안함']"
안우섭,2025-07-08 23:53:00,건희 ㅎㅇ,5,2,23,0,0,0,0,neutral,0,['건희']
안우섭,2025-07-08 23:53:00,낼 학교서 런치 or 디너,14,5,23,0,0,0,0,neutral,0,"['학교', '런치', '디너']"
안우섭,2025-07-08 23:53:00,어떄,2,1,23,0,0,0,0,neutral,0,['어떄']
안우섭,2025-07-08 23:53:00,검지스킬,4,1,23,0,0,0,0,neutral,0,"['검지', '스킬']"
안우섭,2025-07-08 23:53:00,에바지 ㅋㅋ,6,2,23,0,0,0,0,very_negative,0,['에바']
건희,2025-07-09 08:33:00,ㅋㅋㅋㅋㅋ,5,1,8,0,0,0,0,neutral,0,[]
건희,2025-07-09 08:34:00,디너 ㄱ,4,2,8,0,0,0,0,neutral,0,['디너']
안우섭,2025-07-09 15:22:00,ㄱㄱ,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 15:33:00,근로임 지금?,7,2,15,1,0,0,0,neutral,0,"['근로', '지금']"
안우섭,2025-07-09 16:52:00,대답 ㅅㅂ,5,2,16,0,0,0,0,neutral,0,['대답']
건희,2025-07-09 17:21:00,ㅋㅋㅋㅋ,4,1,17,0,0,0,0,neutral,0,[]
건희,2025-07-09 17:21:00,ㅇㅇ,2,1,17,0,0,0,0,neutral,0,[]
건희,2025-07-09 17:21:00,이제 곧 끝날예정ㅋㅋㅋㅋㅋ,14,3,17,0,0,0,0,neutral,0,"['이제', '예정']"
건희,2025-07-09 17:21:00,지금mcc,5,1,17,0,0,0,0,neutral,0,['지금']
안우섭,2025-07-09 17:22:00,ㅇㅋ,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 17:22:00,5.30에,5,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 17:22:00,도테,2,1,17,0,0,0,0,neutral,0,['도테']
안우섭,2025-07-09 17:22:00,ㅇ?,2,1,17,1,0,0,0,neutral,0,[]
건희,2025-07-09 17:22:00,Mcc에서 그쪽우로 감,12,3,17,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 17:23:00,ㅇㅇ,2,1,17,0,0,0,0,neutral,0,[]
건희,2025-07-09 17:24:00,고기 구울까,6,2,17,0,0,0,0,neutral,0,"['고기', '구울']"
건희,2025-07-09 17:25:00,아 뭐먹지,5,2,17,0,0,0,0,very_negative,0,[]
건희,2025-07-09 17:25:00,고민되네,4,1,17,0,0,0,0,neutral,0,['고민']
안우섭,2025-07-09 17:29:00,ㅋㅋ,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 17:29:00,마 어데고,5,2,17,0,0,0,0,very_negative,0,['어데']
건희,2025-07-09 17:31:00,지금 이제 나걸거임,10,3,17,0,0,0,0,negative,0,"['지금', '이제']"
건희,2025-07-09 17:31:00,ㄱㄱ,2,1,17,0,0,0,0,neutral,0,[]
건희,2025-07-09 18:36:00,"20,150원을 보냈어요.",14,2,18,0,0,0,0,neutral,0,[]
안우섭,2025-07-09 19:01:00,"20,150원을 받았어요.",14,2,19,0,0,0,0,neutral,0,[]
건희,2025-07-12 22:36:00,형 내일 장호가 밥먹자는데,14,4,22,0,0,0,0,negative,0,"['내일', '장호']"
안우섭,2025-07-12 23:17:00,학교로 가자ㅏ 그럼,10,3,23,0,0,0,0,neutral,0,['학교']
안우섭,2025-07-12 23:17:00,도서관이나 가게,8,2,23,0,0,0,0,neutral,0,"['도서관', '가게']"
안우섭,2025-07-12 23:17:00,저녁으로,4,1,23,0,0,0,0,neutral,0,['저녁']
건희,2025-07-12 23:18:00,ㅋㅋㅋㅋㅋㅋ,6,1,23,0,0,0,0,neutral,0,[]
건희,2025-07-12 23:18:00,홍대서 보기로함2시에,11,2,23,0,0,0,0,neutral,0,"['홍대', '보기']"
안우섭,2025-07-12 23:19:00,아 느는,4,2,23,0,0,0,0,neutral,0,[]
안우섭,2025-07-12 23:19:00,나는,2,1,23,0,0,0,0,neutral,0,[]
안우섭,2025-07-12 23:19:00,안된다,3,1,23,0,0,0,0,negative,0,[]
안우섭,2025-07-12 23:19:00,점심,2,1,23,0,0,0,0,positive,0,['점심']
안우섭,2025-07-12 23:19:00,가족,2,1,23,0,0,0,0,neutral,0,['가족']
안우섭,2025-07-12 23:19:00,외식 저녁은 되는데ㅔㄲㅂ,13,3,23,0,0,0,0,neutral,0,"['외식', '저녁']"
건희,2025-07-12 23:19:00,나는 저녁,5,2,23,0,0,0,0,neutral,0,['저녁']
건희,2025-07-12 23:19:00,가족,2,1,23,0,0,0,0,neutral,0,['가족']
안우섭,2025-07-12 23:19:00,ㅋㅋㅋㅋ,4,1,23,0,0,0,0,neutral,0,[]
건희,2025-07-12 23:19:00,ㅋㅋㅋㅋㅋㅋ,6,1,23,0,0,0,0,neutral,0,[]
안우섭,2025-07-12 23:19:00,ㅇㅋㅇㅋ,4,1,23,0,0,0,0,neutral,0,[]
건희,2025-07-12 23:19:00,ㅇㅋㅇㅋ,4,1,23,0,0,0,0,neutral,0,[]
건희,2025-07-12 23:19:00,굳,1,1,23,0,0,0,0,neutral,0,[]
안우섭,2025-07-12 23:19:00,찬규도 오나 ㅋ,8,3,23,0,0,0,0,very_negative,0,['찬규']
안우섭,2025-07-12 23:29:00,유튜브보는구나,7,1,23,0,0,0,0,neutral,0,['유튜브']
안우섭,2025-07-12 23:29:00,ㅅㅂ,2,1,23,0,0,0,0,neutral,0,[]
건희,2025-07-13 10:45:00,ㅋㅋㅋㅋㅋ,5,1,10,0,0,0,0,neutral,0,[]
건희,2025-07-13 10:45:00,정답,2,1,10,0,0,0,0,neutral,0,['정답']
건희,2025-07-13 10:46:00,아니 안옴,5,2,10,0,0,0,0,negative,0,[]
건희,2025-07-15 11:51:00,형 학교옴?,6,2,11,1,0,0,0,neutral,0,['학교']
안우섭,2025-07-15 11:51:00,ㄴㄴ,2,1,11,0,0,0,0,neutral,0,[]
건희,2025-07-15 11:52:00,아까비,3,1,11,0,0,0,0,very_negative,0,[]
안우섭,2025-07-15 11:52:00,런티!,3,1,11,0,0,0,0,very_positive,0,['런티']
안우섭,2025-07-15 11:52:00,ㅍ?,2,1,11,1,0,0,0,neutral,0,[]
안우섭,2025-07-15 11:52:00,?,1,1,11,1,0,0,0,neutral,0,[]
건희,2025-07-15 11:53:00,엉,1,1,11,0,0,0,0,neutral,0,[]
건희,2025-07-15 11:53:00,긴자료코 땡겨서 갈려했지,13,3,11,0,0,0,0,neutral,0,"['긴자', '료코']"
안우섭,2025-07-15 15:34:00,아까,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2025-07-15 15:34:00,자고있었음,5,1,15,0,0,0,0,positive,0,[]
안우섭,2025-07-15 15:34:00,지금,2,1,15,0,0,0,0,neutral,0,['지금']
안우섭,2025-07-15 15:34:00,학교옴 ㅋ,5,2,15,0,0,0,0,neutral,0,['학교']
안우섭,2025-07-15 15:34:00,어제 너무 무리해서,10,3,15,0,0,0,0,very_negative,0,['어제']
안우섭,2025-07-23 17:37:00,디너,2,1,17,0,0,0,0,neutral,0,['디너']
안우섭,2025-07-23 17:37:00,가능,2,1,17,0,0,0,0,positive,0,['가능']
안우섭,2025-07-23 17:37:00,먹을거면말하셈,7,1,17,0,0,0,0,neutral,0,[]
건희,2025-07-23 18:07:00,사진,2,1,18,0,0,1,0,neutral,0,['사진']
건희,2025-07-23 18:07:00,회식해버림 ㅋㅋㅋ,9,2,18,0,0,0,0,neutral,0,['회식']
건희,2025-07-23 18:07:00,까비,2,1,18,0,0,0,0,neutral,0,['까비']
안우섭,2025-07-23 18:20:00,ㅇㅋ,2,1,18,0,0,0,0,neutral,0,[]
건희,2025-07-24 11:12:00,오늘 점심 안 먹?,10,4,11,1,0,0,0,negative,0,"['오늘', '점심']"
안우섭,2025-07-24 11:24:00,오점 다른 사람들이랑 먹기로했다,17,4,11,0,0,0,0,neutral,0,"['오점', '다른', '사람', '먹기']"
안우섭,2025-07-24 11:24:00,낼점가능,4,1,11,0,0,0,0,positive,0,"['낼점', '가능']"
건희,2025-07-24 11:40:00,ㅇㅋㅇ,3,1,11,0,0,0,0,neutral,0,[]
건희,2025-07-25 11:57:00,오늘 안될듯?,7,2,11,1,0,0,0,very_negative,0,['오늘']
안우섭,2025-07-25 12:00:00,ㅇㅋㅇㅋ,4,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-08-09 12:48:00,오늘,2,1,12,0,0,0,0,positive,0,['오늘']
안우섭,2025-08-09 12:48:00,도서관 오실,6,2,12,0,0,0,0,neutral,0,['도서관']
건희,2025-08-09 15:11:00,오늘 집에서 쉬는날 ㅋㅋㅋ,14,4,15,0,0,0,0,neutral,0,['오늘']
안우섭,2025-08-10 12:33:00,서관?,3,1,12,1,0,0,0,neutral,0,['서관']
건희,2025-08-10 17:30:00,주말엔 안감 ㅋ,8,3,17,0,0,0,0,negative,0,"['주말', '안감']"
안우섭,2025-08-12 12:48:00,못함 ㅋ,4,2,12,0,0,0,0,very_negative,0,[]
안우섭,2025-08-12 12:48:00,이새ㅣ들,4,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-08-12 12:48:00,일개못하네진짜,7,1,12,0,0,0,0,very_negative,0,"['일개', '진짜']"
안우섭,2025-08-12 12:48:00,못잡음,3,1,12,0,0,0,0,negative,0,[]
건희,2025-08-12 12:48:00,ㅋㅋㅋ,3,1,12,0,0,0,0,neutral,0,[]
건희,2025-08-12 12:48:00,전학기 노리지 뭐,9,3,12,0,0,0,0,neutral,0,"['학기', '노리']"
건희,2025-08-12 12:48:00,귀찮다,3,1,12,0,0,0,0,positive,0,[]
건희,2025-08-12 12:48:00,텍스트 마이닝,7,2,12,0,0,0,0,neutral,0,"['텍스트', '이닝']"
안우섭,2025-08-12 12:49:00,그거 잡아야함,7,2,12,0,0,0,0,neutral,0,['그거']
안우섭,2025-08-12 12:49:00,21일인가,5,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-08-12 12:49:00,그랬음,3,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-08-12 12:49:00,전학년,3,1,12,0,0,0,0,neutral,0,['학년']
안우섭,2025-08-12 12:49:00,데데프,3,1,12,0,0,0,0,neutral,0,['데데프']
안우섭,2025-08-12 12:49:00,데베프 하나 잡았음,10,3,12,0,0,0,0,neutral,0,"['데베프', '하나']"
안우섭,2025-08-12 12:49:00,근데 이거 하기싫다,10,3,12,0,0,0,0,very_negative,0,[]
안우섭,2025-08-12 12:49:00,장재희교수님이,7,1,12,0,0,0,0,neutral,0,"['장재희', '교수']"
안우섭,2025-08-12 12:49:00,너 그떄,4,2,12,0,0,0,0,neutral,0,['그떄']
안우섭,2025-08-12 12:49:00,그거아님?,5,1,12,1,0,0,0,neutral,0,['그거']
건희,2025-08-12 12:49:00,노드,2,1,12,0,0,0,0,neutral,0,['노드']
안우섭,2025-08-12 12:49:00,프젝,2,1,12,0,0,0,0,neutral,0,['프젝']
건희,2025-08-12 12:49:00,엉,1,1,12,0,0,0,0,neutral,0,[]
안우섭,2025-08-12 12:50:00,노드?,3,1,12,1,0,0,0,neutral,0,['노드']
안우섭,2025-08-12 12:50:00,node?,5,1,12,1,0,0,0,neutral,0,[]
건희,2025-08-12 12:50:00,노드js 쓸듯?,8,2,12,1,0,0,0,neutral,0,['노드']
건희,2025-08-12 12:50:00,막판에?,4,1,12,1,0,0,0,neutral,0,['막판']
안우섭,2025-08-12 12:50:00,하실?,3,1,12,1,0,0,0,neutral,0,[]
건희,2025-08-12 13:06:00,나는 해야될듯,7,2,13,0,0,0,0,neutral,0,[]
건희,2025-08-12 13:06:00,전공 3개 들어야돼서,11,3,13,0,0,0,0,neutral,0,['전공']
